helka,hepro,heavd,heopd,hekdpl,hekft1,heft1,hedtcp,hekdkk,hesdt,hevalp,hesdff,hesdvt,hest,heur,hesg,hedtr,hegnn,hegn,heplan,trrund,hesaml,hehawb,hesdla,hesdl,hevalt,heknt,hekns,henas,hekdfs,hevals,heknsf,heans,henasf,heknk,henak,hekdfk,hevalk,heknkf,heank,henakf,heot,hedtop,hedtmp
NO,0,1,155599,T,,,20,,1430,0,,,O,H,TH,20151106,,,,0,,,,,OIL,0,27,Stein Kaasen,X,NOK,27,0,STEIN KAASEN,1,PEDER AAS,,NOK,1,0,SYSTEMA A/S,FO,20151106,1
NO,0,1,155600,,,,20,,6230,0,,,O,H,JOV,20151110,,,,1019,,AA29401,,,OIL,2,176,THARA IMPORT AS,,NOK,27,0,STEIN KAASEN,176,Gardinbutikken,X,,0,0,,FT,20130815,1
NO,0,75,99,T,,,0,,0165,0,,,,H,JOV,20151111,,,,0,,,,,OIL,0,24,IL-X BUD-SERVICE A/S,,NOK,24,0,IL-X BUD-SERVICE A/S.,24,ANDRESEN KONTORMØBLER,X,NOK,0,0,,IN,20151111,0
NO,75000033,75,100,,,,0,,5000,0,,,,H,JOV,20151111,,,,1013,,AA29401,,,OIL,0,24,IL-X BUD-SERVICE A/S,,NOK,30,0,LINJEGODS A/S,0,XXX,X,,0,0,,IN,0,0
NO,0,2,20668,,,,0,,1000,0,,,,H,JOV,20151111,,,,0,,,,,OIL,0,24,Hartner GmbH,X,NOK,1,0,LINJEGODS A/S xxxxxxxxxxxxxxxx,24,TEST1,X,NOK,0,0,IL-X BUD-SERVICE A/S,FT,0,0
NO,501864,1,155601,,,,0,,,0,,,,D,SH,20151112,,00000000000,,0,,000000000,,,,0,1,Systema AS,,NOK,1,0,SYSTEMA A/S,1,Systema AS,X,NOK,1,0,SYSTEMA A/S,FO,20151112,0
NO,501865,1,155602,,,,0,,,0,,,,D,SH,20151112,,00000000000,,0,,000000000,,,,0,1,Systema AS,,NOK,1,0,SYSTEMA A/S,1,Systema AS,X,NOK,1,0,SYSTEMA A/S,FO,20151112,0
NO,501866,1,155603,,,,0,,,0,,,,D,SH,20151112,,11719783105,,0,,000000000,,,,117,1,Systema AS,,NOK,1,0,Systema AS,1,Systema AS,X,NOK,1,0,Systema AS,FO,20151112,0
NO,501867,1,155604,,,,0,,,0,,,,D,SH,20151112,,00000000000,,0,,000000000,,,,0,1,Systema AS,,NOK,1,0,SYSTEMA A/S,1,Systema AS,X,NOK,1,0,SYSTEMA A/S,FO,20151112,0
DE,501862,1,155605,,,UTL.FORBEHOLD      ---------->UTL. FOR.2 --->,0,,DE01,0,0192,HAM,,B,SH,20151112,,07431267213,,0,,AA29401,,lastested,,0,2,Systema AS,,NOK,2,0,CARGO HANDLING (MIAMI) INC,3,CARGO HANDLING (SINGAPORE) PTY,X,NOK,0,0,,FO,20160212,0
NO,0,1,155606,,,,0,,6230,0,,,,H,JOV,20151112,,,,0,,,,,OIL,0,24,THARA IMPORT AS,,NOK,24,0,IL-X BUD-SERVICE A/S.,24,Gardinbutikken,X,,0,0,,FT,20151111,0
NO,0,1,155607,,,,0,,1472,0,,,,H,JOV,20151117,,,,0,,,,,,0,0,LEVERANDøR TIL KUNDE 175,X,,0,0,,175,Svein Terje Berg,,NOK,175,0,,LI,20151117,0
NO,0,1,155608,,,,0,,3070,0,,,,H,JOV,20151117,,,,0,,,,,OIL,0,175,Svein Terje Berg,,NOK,175,0,Svein Terje Berg,175,"SKOGHEIM, OLA",X,,0,0,,LU,20151117,0
NO,0,1,155609,,,,20,,1000,0,1010,0192,O,A,TH,20151001,,2013,,0,,,,,VAL,0,4,A/S AUTO SUPPLY CO,,NOK,4,0,A/S AUTO SUPPLY CO,1,Systema AS,,NOK,1,0,SYSTEMA A/S,FO,20151119,1
NO,0,1,155610,,,,0,,,0,0000,Göteb,,A,YBC,20151120,,,,0,,,,,,0,0,POLARIS SALES INC.,X,,0,0,,3022,cc se test,,NOK,3022,0,,,20151120,0
NO,501874,1,254,,,,0,,1000,0,0101,1356,,A,CB,20151125,,,,0,,,,,OLJ,0,0,POLARIS SALES INC.,X,,0,0,,3022,cc se test,,NOK,3022,0,cc se test,FT,20151125,0
NO,0,1,155612,,,,0,,1000,0,1010,0192,,A,TH,20151126,,2013,,0,,,,,VAL,0,1,SYSTEMA A/S,,NOK,1,0,SYSTEMA A/S,1,Systema AS,,NOK,1,0,SYSTEMA A/S,FO,20151126,0
NO,0,1,155613,,,,20,,1010,0,,,O,H,TH,20151130,,,,0,,,,,OIL,0,176,THARA IMPORT AS,,NOK,27,0,STEIN KAASEN,0,Thara detaljist,X,,0,0,,IN,20151114,1
DE,0,1,155614,,,,0,,1010,0,,,,H,TH,20160111,,,,0,,,,,VAL,0,0,A,X,,0,0,,1,Systema AS,,NOK,1,0,SYSTEMA A/S,IN,20160111,0
NO,0,1,155615,,,,0,,2505,0,,,,H,JOV,20160120,,,,0,,,,,OIL,0,70,SVEIN HUSE,,NOK,70,0,ABC SYSTEMER A/S,0,KONGENS KØBENHAVN,X,,0,0,,IN,20160120,0
NO,0,1,155616,,,,0,,2020,0,,,U,A,WEB,20160120,,,,0,,,,,OLJ,0,0,AAA,X,,27,0,,176,THARA IMPORT AS,,,27,0,,FT,20150917,0
NO,0,1,155617,T,,,20,,1430,0,,,O,H,JOV,20160121,,,,0,,,,,OIL,0,10,Stein Kaasen,,NOK,10,0,KOMPLETT TOLLAGER B,0,PEDER AAS,X,,0,0,,IN,20160115,5
NO,0,1,155618,,,,0,,0572,0,,,,H,JOV,20160121,,,,0,,,,,,0,24,IL-X BUD-SERVICE A/S..,,NOK,24,0,IL-X BUD-SERVICE A/S.,27,STEIN KAASEN,X,NOK,0,0,,IN,20160121,0
NO,1501146,1,155619,,,,20,,1000,0,0001,1330,O,A,SH,20160126,,201101050293006,,0,,,,,VAL,0,1,WOODWARD GOVERNOR LTD,,EUR,1,0,SYSTEMA A/S,5,AVIS BILUTLEIE A/S,,NOK,5,0,AVIS BILUTLEIE A/S,FT,20160126,1
NO,0,1,155620,,,,20,,,0,,,O,A,YBC,20160127,,16,,0,,,,,,0,1000,SYSTEMA A/S,,,1000,0,SYSTEMA A/S,1000,SYSTEMA A/S,,,1000,0,SYSTEMA A/S,00,20160127,1
NO,0,1,155621,,,,20,,,0,,,O,A,HL,20160127,,2016,,0,,,,,,0,1000,SYSTEMA A/S,,NOK,1000,0,SYSTEMA A/S,1000,SYSTEMA A/S,,NOK,1000,0,SYSTEMA A/S,00,20160127,1
NO,0,1,155622,,,,20,,,0,,,O,A,HL,20160127,,2016,,0,,,,,,0,1000,SYSTEMA A/S,,NOK,1000,0,SYSTEMA A/S,1000,SYSTEMA A/S,,NOK,1000,0,SYSTEMA A/S,00,20160126,1
NO,0,1,155623,,,,20,,,0,,,O,A,YBC,20160127,,2016,,0,,,,,,0,1000,SYSTEMA A/S,,NOK,1000,0,SYSTEMA A/S,1000,SYSTEMA A/S,,NOK,1000,0,SYSTEMA A/S,00,20160127,1
NO,0,1,155624,,,,20,,,0,,,O,A,YBC,20160127,,2016,,0,,,,,,0,1000,SYSTEMA A/S,,NOK,1000,0,SYSTEMA A/S,1000,SYSTEMA A/S,,NOK,1000,0,SYSTEMA A/S,00,20160127,1
NO,0,1,155625,,,,20,,,0,,,O,A,YBC,20160127,,2016,,0,,,,,,0,1000,SYSTEMA A/S,,NOK,1000,0,SYSTEMA A/S,1000,SYSTEMA A/S,,NOK,1000,0,SYSTEMA A/S,00,20160127,1
NO,0,1,155626,,,,20,,,0,,,O,A,YBC,20160127,,2016,,0,,,,,,0,1000,SYSTEMA A/S,,NOK,1000,0,SYSTEMA A/S,1000,SYSTEMA A/S,,NOK,1000,0,SYSTEMA A/S,00,20160127,1
NO,0,1,155627,,,,20,,,0,,,O,A,YBC,20160127,,2016,,0,,,,,,0,1000,SYSTEMA A/S,,NOK,1000,0,SYSTEMA A/S,1000,SYSTEMA A/S,,NOK,1000,0,SYSTEMA A/S,00,20160127,1
NO,0,1,155628,,,,20,,,0,,,O,A,YBC,20160128,,2016,,0,,,,,,0,1000,SYSTEMA A/S,,NOK,1000,0,SYSTEMA A/S,1000,SYSTEMA A/S,,NOK,1000,0,SYSTEMA A/S,00,20160128,1
NO,0,1,155629,,,,20,,,0,,,O,A,YBC,20160128,,2016,,0,,,,,,0,1000,SYSTEMA A/S,,NOK,1000,0,SYSTEMA A/S,1000,SYSTEMA A/S,,NOK,1000,0,SYSTEMA A/S,00,20160228,2
NO,0,1,155630,,,,20,,,0,,,O,A,YBC,20160128,,2016,,0,,,,,,0,1000,SYSTEMA A/S,,NOK,1000,0,SYSTEMA A/S,1000,SYSTEMA A/S,,NOK,1000,0,SYSTEMA A/S,00,20160228,2
NO,0,1,155631,,,,20,,,0,,,O,A,YBC,20160128,,2016,,0,,,,,,0,1000,SYSTEMA A/S,,NOK,1000,0,SYSTEMA A/S,1000,SYSTEMA A/S,,NOK,1000,0,SYSTEMA A/S,00,20160228,2
NO,0,1,155632,,,,20,,1000,0,0192,0192,O,A,YBC,20160128,,2016,,0,,,,,OLJ,0,1000,SYSTEMA A/S,,NOK,1000,0,SYSTEMA A/S,1000,SYSTEMA A/S,,NOK,1000,0,SYSTEMA A/S,IT,20160228,2
NO,0,1,155633,T,,,0,,3014,0,,,,H,SH,20160203,,,,0,,,,,OIL,0,24,IL-X BUD-SERVICE A/S,,EUR,24,0,IL-X BUD-SERVICE A/S.,0,JANOTTAR,X,,0,0,,IN,20160201,0
NO,0,1,155634,,,,0,,1000,0,1330,2020,,A,WEB,20160208,,,,0,,,,,OLJ,0,24,IL-X BUD-SERVICE A/S..,X,DKK,27,0,STEIN KAASEN,176,THARA IMPORT AS,,DKK,27,0,STEIN KAASEN,FT,20160208,0
DE,501843,1,155635,,,,20,,1000,0,HAM,BGO,O,A,SH,20160223,,2016,,0,,XXX 696,,,VAL,0,0,WOODWARD GOVERNOR LTD,,NOK,20,0,Komplett Distribusjon AS,20,vare 2,X,NOK,20,9,Komplett Distribusjon AS,DI,20160223,2
NO,501779,1,155636,,,,0,,3000,0,0192,3014,,A,YBC,20160302,,201101050293006,,0,,BILNR,,,OLJ,0,15,SYSTEMA A/S,,NOK,15,0,ole olsen,24,Gardinbutikken,,NOK,15,0,ole olsen,AI,20170429,0
NO,0,1,155637,,,,0,,1000,0,0192,0192,,A,YBC,20160302,,2016,,0,,,,,OLJ,0,1000,SYSTEMA A/S,,NOK,1000,0,SYSTEMA A/S,1000,SYSTEMA A/S,,NOK,1000,0,SYSTEMA A/S,IT,20160302,0
NO,0,1,155642,,,,0,,1010,0,,,G,H,XML,20160303,,,,0,,,,,OIL,0,0,Norrøna Sport AS,X,,0,0,,175,"GANGSØ, HELGE",,NOK,175,0,Svein Terje Berg,BI,20160306,0
NO,0,1,155643,,,,20,,21541,0,,,O,H,XML,20160303,,,,0,,,,,,0,0,Norrøna Sport AS,X,,0,0,,0,EUSEBIO SPORTING CO LTD,X,,0,0,,BC,20150917,1
NO,501872,1,155644,,,,0,,5258,0,,,,H,XML,20160308,,,,1019,,AA25507,,,VAL,2,0,Leica Geosystems AS,X,,0,0,,0,Kvitebjørn Drift,,NOK,24,0,IL-X BUD-SERVICE A/S.,FT,20101010,0
NO,0,1,155645,,,,0,,1000,0,,,G,H,XML,20160308,,,,0,,,,,,0,0,Songa Trym,X,,0,0,,0,AHD_CONSIGN,X,,0,0,,FT,20160308,0
NO,0,1,155646,,,,0,,1000,0,,,G,H,XML,20160308,,,,0,,,,,,0,0,Carlo Kassam,X,,0,0,,0,Test overskrive Jan spx test,X,,0,0,,FT,20160501,0
NO,0,1,155647,,,,0,,1000,0,,,G,H,XML,20160308,,,,0,,,,,VAL,0,0,Kvitebjørn Drift,,EUR,1,0,SYSTEMA A/S,0,hjyut,X,,0,0,,FT,20160308,0
NO,0,1,155648,,,,0,,1000,0,,,G,H,XML,20160309,,,,0,,,,,VAL,0,0,Kvitebjørn Drift,,EUR,1,0,SYSTEMA A/S,0,hjyut,,NOK,5,0,AVIS BILUTLEIE A/S,FT,20170509,0
NO,0,1,155649,,,,0,,5000,0,,,,H,YBC,20160310,,,,0,,,,,OIL,0,0,ALEXANDER A/S,,NOK,100,0,VesternGeco AS,93,ALEXANDER A/S,X,,0,0,,IN,20160310,0
NO,0,1,155650,T,,,0,,3014,0,,,,H,JOV,20160311,,,,0,,,,,OIL,0,24,IL-X BUD-SERVICE A/S,,NOK,24,0,IL-X BUD-SERVICE A/S.,27,JANOTTAR,X,,0,0,,IN,20161201,0
NO,0,1,155651,T,,,20,,3014,0,1331,,O,H,QOV,20160311,,,,0,,,,,OIL,0,0,IL-X BUD-SERVICE A/S,,USD,24,0,IL-X BUD-SERVICE A/S.,95000003,JANOTTAR,X,,0,0,,IN,20131110,12
NO,0,1,155652,T,,,20,,3014,0,,,O,H,*OV,20160311,,,,0,,,,,OIL,0,0,IL-X BUD-SERVICE A/S,,EUR,1,0,SYSTEMA A/S,95000003,JANOTTAR,X,,0,0,,PG,20131110,10
NO,0,1,155653,,,,0,,3014,0,,,,H,*OV,20131106,,,,0,,,,,OIL,0,0,IL-X BUD-SERVICE A/S,,EUR,1,0,SYSTEMA A/S,1,JANOTTAR,X,,0,0,,IN,20131107,0
NO,75000037,75,101,,,,0,,0153,0,,,,H,JOV,20160316,,,,1018,,BN40467,,,,2,27,STEIN KAASEN,,NOK,27,0,STEIN KAASEN,25,T. S. JACOBSEN A/S,X,NOK,0,0,,IN,20160316,0
NO,75000037,75,102,,,,0,,0153,0,,,,H,JOV,20160411,,,,1018,,BN40467,,,OIL,2,27,STEIN KAASEN,X,NOK,0,0,,25,T. S. JACOBSEN A/SCCC,X,NOK,26,0,JANIC ASSURANSE A/S,BO,20160310,0
NO,0,75,103,,,,0,,0153,0,,,,H,JOV,20160316,,,,0,,,,,OIL,0,27,STEIN KAASEN,,NOK,27,0,STEIN KAASEN,25,T. S. JACOBSEN A/S,X,NOK,0,0,,IN,20160316,0
NO,0,1,155654,,,,0,,1000,0,,,G,H,XML,20160321,,,,0,,,,,VAL,0,0,CHUN YIP PLASTICS LIMITED,,EUR,1,0,SYSTEMA A/S,0,SOLHEIM CONTAINERHANDEL,X,,0,0,,FT,20160101,0
NO,0,1,155655,,,,0,,1400,0,1000,1450,G,H,XML,20160321,,,,0,,,,,OIL,0,0,SHANGHAI JILONG PLASTIC PRODUC,X,,0,0,,30,FLUID CONTROL AS AVD SOLA,,NOK,28,0,KVÆRNER INDUSTRIER A/S,FT,20160315,0
NO,0,1,155656,,,,0,,1000,0,,1000,G,H,XML,20160321,,,,0,,,,,VAL,0,0,CIXI HUAZHIJIE PLASTIC PRODUCT,X,,0,0,,1,FLUID CONTROL AS AVD SOLA,,EUR,1,0,SYSTEMA A/S,FO,20160315,0
DE,0,1,155657,,,,0,,6013,0,,,G,H,XML,20160321,,,,0,,,,,VAL,0,0,LONG WAY ENTERPRISE CO. LTD,,EUR,1,0,SYSTEMA A/S,0,TOVA AS,X,,0,0,,BE,20160314,0
NO,0,1,155658,T,,,0,,1400,0,,,G,H,XML,20160321,,,,0,,,,,OIL,0,10,SHANGHAI XINDINGDA INTERNATION,,EUR,10,0,KOMPLETT TOLLAGER B,0,PRINCESS GRUPPEN AS,X,,0,0,,FT,20160506,0
CN,0,1,155659,,,,0,,1400,0,,,G,H,XML,20160321,,,,0,,,,,VAL,0,0,AYOATEX CO LTD,,EUR,1,0,SYSTEMA A/S,0,PRINCESS GRUPPEN AS,X,,0,0,,BI,20160601,0
SE,0,1,155660,,,,20,,72348,0,,,O,H,XML,20160321,,,,0,,,,,OIL,0,2,TTS MARINE AS,,NOK,25,0,T. S. JACOBSEN A/S,0,AKVA GROUP,X,,0,0,,SG,20160316,3
CN,0,1,155661,,,,0,,1400,0,7170,,G,H,XML,20160321,,,,0,,,,,VAL,0,0,SHANGHAI XINDINGDA INTERNATION,X,,0,0,,0,PRINCESS GRUPPEN AS,,EUR,1,0,SYSTEMA A/S,B1,20160702,0
DE,0,1,155662,,,,0,,2000,0,,,,H,JOV,20160330,,,,0,,,,,OIL,0,160,GERMAN LINE,,EUR,160,0,GERMAN LINE,0,TETST,X,,0,0,,IN,20160331,0
NO,0,2,20669,,,,0,,1000,0,,,,H,DUP,20160418,,,,0,,,,,OIL,0,0,SHANGHAI JILONG PLASTIC PRODUC,X,,0,0,,30,FLUID CONTROL AS AVD SOLA,,,1,0,KVÆRNER INDUSTRIER A/S,FT,20160201,0
NO,0,3,30617,,,,0,,1400,0,,,,H,DUP,20160418,,,,0,,,,,OIL,0,0,SHANGHAI JILONG PLASTIC PRODUC,X,,0,0,,30,FLUID CONTROL AS AVD SOLA,,,1,0,KVÆRNER INDUSTRIER A/S,FT,20160315,0
NO,0,2,20670,,,,0,,1000,0,,,,H,DUP,20160419,,,,0,,,,,VAL,0,0,CIXI HUAZHIJIE PLASTIC PRODUCT,X,,0,0,,1,FLUID CONTROL AS AVD SOLA,,,2,0,SYSTEMA A/S,PG,20160315,0
UA,501784,1,155663,,,,20,,1000,0,DNK,1010,,A,TH,20160425,,,,0,,,,,OLJ,0,176,AAA,X,,0,0,,4,Ajajajaj,,NOK,4,0,A/S AUTO SUPPLY CO,AM,20160425,1
UA,0,3,30618,,,,20,,1000,0,DNK,1313,,B,TH,20160425,,,,0,,,,,OLJ,0,0,AAA,X,,0,0,,4,Ajajajaj,,NOK,4,0,A/S AUTO SUPPLY CO,IN,20160425,1
NO,0,1,155664,,,,0,,2020,0,,,U,A,WEB,20160520,,,,0,,,,,OLJ,0,176,ARVID TØGARD,X,,27,0,,176,THARA IMPORT AS,,,27,0,,FT,20160216,0
NO,500995,1,155665,,,,20,,1000,0,0154,0153,O,A,SH,20160526,,2000UMMER,,0,,HAWB,,,OLJ,0,9,BM-TRYKK,,EUR,9,0,Sy-Nett INC,70,T. S. JACOBSEN A/S,,NOK,70,0,ABC SYSTEMER A/S,FT,20160526,5
DE,0,1,155666,,,,0,,0192,0,,,,H,JOV,20160609,,,,0,,,,,VAL,0,1,Systema AS,,EUR,1,0,SYSTEMA A/S,70,svein huse,,NOK,70,0,ABC SYSTEMER A/S,IO,20160602,0
DK,0,1,155667,,,,0,,0192,0,,,,H,TH,20160622,,,,0,,,,,OIL,0,1,Systema AS,X,,0,0,,2,Systema AS,,NOK,25,0,T. S. JACOBSEN A/S,IO,20160620,0
DE,0,1,155668,,,UTL.FORBEHOLD      ---------->UTL. FOR.2 --->,0,,DE01,0,0192,HAM,,B,SH,20160624,,,,0,,AA29401,,lastested,,0,2,Systema AS,,NOK,2,0,CARGO HANDLING (MIAMI) INC,3,CARGO HANDLING (SINGAPORE) PTY,X,NOK,0,0,,FO,20160624,0
NO,0,80,201573,,,,0,,1475,0,,,,H,JOV,20160629,,2013,,0,,,,,VAL,0,175,Svein Terje Berg,X,NOK,0,0,,175,SVEIN TERJE BERG,,NOK,1,0,SYSTEMA A/S,IN,20130919,0
CN,0,2,20671,,,,0,,7170,0,,,,H,DUP,20160704,,,,0,,,,,VAL,0,0,SHANGHAI XINDINGDA INTERNATION,X,,0,0,,0,PRINCESS GRUPPEN AS,,,1,0,SYSTEMA A/S,DI,20160702,0
NO,0,1,155669,,,,0,,2500,0,,,U,H,WEB,20160802,,,,0,,,,,OIL,0,176,THARA IMPORT AS,,,176,0,,176,MESTER GRØNN AVD TYNSET,X,,0,0,,F1,20160621,0
NO,500995,1,155670,,,,20,,1000,0,0154,0153,O,A,SH,20160815,,2000UMMER,,0,,HAWB,,,OLJ,0,9,BM-TRYKK,,NOK,9,0,Sy-Nett INC,1,T. S. JACOBSEN A/S,,NOK,1,0,SYSTEMA A/S,FT,20160815,6
NO,500995,1,155671,,,,20,,1000,0,0154,0153,O,A,SH,20160815,,2000UMMER,,0,,HAWB,,,OLJ,0,9,BM-TRYKK,,NOK,9,0,Sy-Nett INC,2,T. S. JACOBSEN A/S,,NOK,2,0,CARGO HANDLING (MIAMI) INC,FT,20160815,6
NO,500995,1,155672,,,,20,,1000,0,0154,0153,O,A,SH,20160815,,2000UMMER,,0,,HAWB,,,OLJ,0,9,BM-TRYKK,,NOK,9,0,Sy-Nett INC,1,T. S. JACOBSEN A/S,,NOK,1,0,SYSTEMA A/S,FT,20160815,6
NO,500995,1,155673,,,,20,,1000,0,0154,0153,O,A,SH,20160815,,2000UMMER,,0,,HAWB,,,OLJ,0,9,BM-TRYKK,,NOK,9,0,Sy-Nett INC,2,T. S. JACOBSEN A/S,,NOK,2,0,CARGO HANDLING (MIAMI) INC,FT,20160815,6
NO,500995,1,155674,,,,20,,1000,0,0154,0153,O,A,SH,20160815,,2000UMMER,,0,,HAWB,,,OLJ,0,9,BM-TRYKK,,NOK,9,0,Sy-Nett INC,2,T. S. JACOBSEN A/S,,NOK,2,0,CARGO HANDLING (MIAMI) INC,FT,20160815,6
NO,500995,1,155675,,,,20,,1000,0,0154,0153,O,A,SH,20160815,,2000UMMER,,0,,HAWB,,,OLJ,0,9,BM-TRYKK,,NOK,9,0,Sy-Nett INC,1,T. S. JACOBSEN A/S,,NOK,1,0,SYSTEMA A/S,FT,20160815,6
NO,500995,1,155676,,,,20,,1000,0,0154,0153,O,A,SH,20160815,,2000UMMER,,0,,HAWB,,,OLJ,0,9,BM-TRYKK,,NOK,9,0,Sy-Nett INC,1,T. S. JACOBSEN A/S,,NOK,1,0,SYSTEMA A/S,FT,20160815,6
NO,500995,1,155677,,,,20,,1000,0,0154,0153,O,A,SH,20160815,,2000UMMER,,0,,HAWB,,,OLJ,0,9,BM-TRYKK,,NOK,9,0,Sy-Nett INC,2,T. S. JACOBSEN A/S,,NOK,2,0,CARGO HANDLING (MIAMI) INC,FT,20160815,6
NO,500995,1,155678,,,,20,,1000,0,0154,0153,O,A,SH,20160815,,2000UMMER,,0,,HAWB,,,OLJ,0,9,BM-TRYKK,,NOK,9,0,Sy-Nett INC,1,T. S. JACOBSEN A/S,,NOK,1,0,SYSTEMA A/S,FT,20160815,6
NO,500995,1,155679,,,,20,,1000,0,0154,0153,O,A,SH,20160815,,2000UMMER,,0,,HAWB,,,OLJ,0,9,BM-TRYKK,,NOK,9,0,Sy-Nett INC,2,T. S. JACOBSEN A/S,,NOK,2,0,CARGO HANDLING (MIAMI) INC,FT,20160815,6
NO,500995,1,155680,,,,20,,1000,0,0154,0153,O,A,SH,20160815,,2000UMMER,,0,,HAWB,,,OLJ,0,9,BM-TRYKK,,NOK,9,0,Sy-Nett INC,2,T. S. JACOBSEN A/S,,NOK,2,0,CARGO HANDLING (MIAMI) INC,FT,20160815,6
NO,500995,1,155681,,,,20,,1000,0,0154,0153,O,A,SH,20160815,,2000UMMER,,0,,HAWB,,,OLJ,0,9,BM-TRYKK,,NOK,9,0,Sy-Nett INC,1,T. S. JACOBSEN A/S,,NOK,1,0,SYSTEMA A/S,FT,20160815,6
NO,500995,1,155682,,,,20,,1000,0,0154,0153,O,A,SH,20160815,,2000UMMER,,0,,HAWB,,,OLJ,0,9,BM-TRYKK,,NOK,9,0,Sy-Nett INC,2,T. S. JACOBSEN A/S,,NOK,2,0,CARGO HANDLING (MIAMI) INC,FT,20160815,6
NO,500995,1,155683,,,,20,,1000,0,0154,0153,O,A,SH,20160815,,2000UMMER,,0,,HAWB,,,OLJ,0,9,BM-TRYKK,,NOK,9,0,Sy-Nett INC,1,T. S. JACOBSEN A/S,,NOK,1,0,SYSTEMA A/S,FT,20160815,6
NO,500995,1,155684,,,,20,,1000,0,0154,0153,O,A,SH,20160815,,2000UMMER,,0,,HAWB,,,OLJ,0,9,BM-TRYKK,,NOK,9,0,Sy-Nett INC,2,T. S. JACOBSEN A/S,,NOK,2,0,CARGO HANDLING (MIAMI) INC,FT,20160815,6
NO,500995,1,155685,,,,20,,1000,0,0154,0153,O,A,SH,20160815,,2000UMMER,,0,,HAWB,,,OLJ,0,9,BM-TRYKK,,NOK,9,0,Sy-Nett INC,1,T. S. JACOBSEN A/S,,NOK,1,0,SYSTEMA A/S,FT,20160815,6
NO,500995,1,155686,,,,20,,1000,0,0154,0153,O,A,SH,20160815,,2000UMMER,,0,,HAWB,,,OLJ,0,9,BM-TRYKK,,NOK,9,0,Sy-Nett INC,2,T. S. JACOBSEN A/S,,NOK,2,0,CARGO HANDLING (MIAMI) INC,FT,20160815,6
NO,500995,1,155687,,,,20,,1000,0,0154,0153,O,A,SH,20160815,,2000UMMER,,0,,HAWB,,,OLJ,0,9,BM-TRYKK,,NOK,9,0,Sy-Nett INC,1,T. S. JACOBSEN A/S,,NOK,1,0,SYSTEMA A/S,FT,20160815,6
NO,500995,1,155688,,,,20,,1000,0,0154,0153,O,A,SH,20160815,,2000UMMER,,0,,HAWB,,,OLJ,0,9,BM-TRYKK,,NOK,9,0,Sy-Nett INC,2,T. S. JACOBSEN A/S,,NOK,2,0,CARGO HANDLING (MIAMI) INC,FT,20160815,6
NO,500995,1,155689,,,,20,,1000,0,0154,0153,O,A,SH,20160815,,2000UMMER,,0,,HAWB,,,OLJ,0,9,BM-TRYKK,,NOK,9,0,Sy-Nett INC,1,T. S. JACOBSEN A/S,,NOK,1,0,SYSTEMA A/S,FT,20160815,6
NO,500995,1,155690,,,,20,,1000,0,0154,0153,O,A,SH,20160815,,2000UMMER,,0,,HAWB,,,OLJ,0,9,BM-TRYKK,,NOK,9,0,Sy-Nett INC,2,T. S. JACOBSEN A/S,,NOK,2,0,CARGO HANDLING (MIAMI) INC,FT,20160815,6
NO,500995,1,155691,,,,20,,1000,0,0154,0153,O,A,SH,20160815,,2000UMMER,,0,,HAWB,,,OLJ,0,9,BM-TRYKK,,NOK,9,0,Sy-Nett INC,1,T. S. JACOBSEN A/S,,NOK,1,0,SYSTEMA A/S,FT,20160815,6
NO,500995,1,155692,,,,20,,1000,0,0154,0153,O,A,SH,20160815,,2000UMMER,,0,,HAWB,,,OLJ,0,9,BM-TRYKK,,NOK,9,0,Sy-Nett INC,2,T. S. JACOBSEN A/S,,NOK,2,0,CARGO HANDLING (MIAMI) INC,FT,20160815,6
NO,500995,1,155693,,,,20,,1000,0,0154,0153,O,A,SH,20160815,,2000UMMER,,0,,HAWB,,,OLJ,0,9,BM-TRYKK,,NOK,9,0,Sy-Nett INC,1,T. S. JACOBSEN A/S,,NOK,1,0,SYSTEMA A/S,FT,20160815,6
NO,500995,1,155694,,,,20,,1000,0,0154,0153,O,A,SH,20160815,,2000UMMER,,0,,HAWB,,,OLJ,0,9,BM-TRYKK,,NOK,9,0,Sy-Nett INC,2,T. S. JACOBSEN A/S,,NOK,2,0,CARGO HANDLING (MIAMI) INC,FT,20160815,6
NO,500995,1,155695,,,,20,,1000,0,0154,0153,O,A,SH,20160815,,2000UMMER,,0,,HAWB,,,OLJ,0,9,BM-TRYKK,,NOK,9,0,Sy-Nett INC,1,T. S. JACOBSEN A/S,,NOK,1,0,SYSTEMA A/S,FT,20160815,6
NO,500995,1,155696,,,,20,,1000,0,0154,0153,O,A,SH,20160815,,2000UMMER,,0,,HAWB,,,OLJ,0,9,BM-TRYKK,,NOK,9,0,Sy-Nett INC,2,T. S. JACOBSEN A/S,,NOK,2,0,CARGO HANDLING (MIAMI) INC,FT,20160815,6
NO,500995,1,155697,,,,20,,1000,0,0154,0153,O,A,SH,20160815,,2000UMMER,,0,,HAWB,,,OLJ,0,9,BM-TRYKK,,NOK,9,0,Sy-Nett INC,1,T. S. JACOBSEN A/S,,NOK,1,0,SYSTEMA A/S,FT,20160815,6
